,From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),AT (degree C),SR (W/mt2),RH (%),WS (m/s),WD (degree),BP (mmHg),RF (mm),SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),TOT-RF (mm)
2617,07-Oct-2021 - 01:00,07-Oct-2021 - 02:00,18.63,40.26,24.51,,100.0,0.16,166.0,744.36,0.0,5.8,3.26,2.27,6.17,32.86,0.69,4.16,0.75,7.12,10.54,,,,0.0
2618,07-Oct-2021 - 02:00,07-Oct-2021 - 03:00,28.57,34.66,24.48,,100.0,0.13,135.55,744.21,0.0,5.79,3.45,1.6,5.87,35.08,0.71,3.05,0.78,7.17,10.57,,,,0.0
2619,07-Oct-2021 - 03:00,07-Oct-2021 - 04:00,35.52,59.36,24.37,,100.0,0.19,193.3,744.29,0.0,5.82,3.59,1.18,5.63,36.09,0.71,3.96,0.82,7.23,10.59,,,,0.0
2620,07-Oct-2021 - 04:00,07-Oct-2021 - 05:00,34.93,56.8,24.07,,100.0,0.23,210.22,744.31,0.0,5.83,3.65,1.05,5.56,36.61,0.68,3.72,0.8,7.39,10.88,,,,0.0
2621,07-Oct-2021 - 05:00,07-Oct-2021 - 06:00,17.12,42.7,23.97,,100.0,0.18,203.89,744.65,0.0,5.84,3.6,1.14,5.62,36.15,0.64,3.94,0.75,7.25,10.62,,,,0.0
2622,07-Oct-2021 - 06:00,07-Oct-2021 - 07:00,12.56,27.77,24.02,16.67,100.0,0.2,183.66,745.0,0.0,5.86,3.5,1.44,5.74,34.63,0.6,3.84,0.78,7.49,11.07,,,,0.0
2623,07-Oct-2021 - 07:00,07-Oct-2021 - 08:00,13.51,19.53,25.31,76.16,100.0,0.26,184.02,745.57,0.0,5.83,3.55,1.25,5.67,31.81,0.57,5.28,0.77,7.32,10.73,,,,0.0
2624,07-Oct-2021 - 08:00,07-Oct-2021 - 09:00,12.05,25.42,27.6,114.66,93.63,0.41,195.99,746.05,0.0,5.86,3.07,4.33,7.7,30.69,0.59,18.75,0.69,7.18,10.55,,,,0.0
2625,07-Oct-2021 - 09:00,07-Oct-2021 - 10:00,16.92,34.57,31.24,384.8,78.83,0.44,204.9,746.31,0.0,5.89,2.25,3.02,5.49,32.73,0.55,31.69,0.7,7.34,10.84,,,,0.0
2626,07-Oct-2021 - 10:00,07-Oct-2021 - 11:00,15.65,29.91,34.53,494.58,65.97,0.33,175.02,746.17,0.0,5.99,1.96,2.06,4.29,33.31,0.54,42.17,0.72,7.56,11.15,,,,0.0
2627,07-Oct-2021 - 11:00,07-Oct-2021 - 12:00,21.85,33.69,35.31,563.86,63.4,0.43,199.53,745.67,0.0,6.15,1.77,1.67,3.73,32.82,0.54,45.49,0.78,7.63,11.69,,,,0.0
2628,07-Oct-2021 - 12:00,07-Oct-2021 - 13:00,26.83,53.54,35.3,579.02,60.67,0.62,230.03,744.89,0.0,6.54,1.79,2.32,4.3,40.81,0.5,52.03,0.6,6.37,10.18,,,,0.0
2629,07-Oct-2021 - 13:00,07-Oct-2021 - 14:00,36.73,65.0,35.97,491.81,58.18,0.39,193.02,744.2,0.0,5.84,1.7,2.15,4.03,43.7,0.48,50.59,0.52,2.59,7.64,,,,0.0
2630,07-Oct-2021 - 14:00,07-Oct-2021 - 15:00,37.65,69.31,35.66,383.49,58.48,0.43,230.18,743.58,0.0,5.68,1.67,1.82,3.72,58.02,0.45,41.87,0.41,2.23,6.82,,,,0.0
2631,07-Oct-2021 - 15:00,07-Oct-2021 - 16:00,26.27,48.51,33.65,206.68,65.47,0.46,203.62,743.23,0.0,6.13,1.69,1.91,3.83,72.1,0.42,40.82,0.3,3.44,5.36,,,,0.0
2632,07-Oct-2021 - 16:00,07-Oct-2021 - 17:00,31.23,58.28,30.24,61.64,80.95,0.25,171.57,743.01,0.0,6.12,1.66,1.69,3.6,78.94,0.4,34.66,0.14,2.81,4.29,,,,0.0
2633,07-Oct-2021 - 17:00,07-Oct-2021 - 18:00,32.7,59.33,27.16,9.88,90.71,0.22,162.31,742.93,0.0,5.93,1.73,1.57,3.57,60.18,0.41,25.94,0.12,2.95,4.5,,,,0.0
2634,07-Oct-2021 - 18:00,07-Oct-2021 - 19:00,35.52,59.77,25.33,,96.55,0.2,178.87,743.04,0.0,5.9,2.03,1.68,4.09,62.81,0.47,14.38,0.09,3.76,5.71,,,,0.0
2635,07-Oct-2021 - 19:00,07-Oct-2021 - 20:00,36.16,60.91,24.6,,98.27,0.18,173.41,743.25,0.0,5.93,2.27,2.98,5.48,62.85,0.55,11.62,0.41,4.66,6.96,,,,0.0
2636,07-Oct-2021 - 20:00,07-Oct-2021 - 21:00,41.09,77.58,24.21,,99.29,0.14,144.93,743.41,0.01,5.92,2.45,4.34,6.88,60.74,0.67,9.87,0.49,5.15,7.67,,,,0.04
2637,07-Oct-2021 - 21:00,07-Oct-2021 - 22:00,49.89,83.85,23.97,,99.79,0.16,189.06,743.49,0.01,5.9,2.7,3.74,6.71,63.91,0.72,6.57,0.55,5.62,8.41,,,,0.03
2638,07-Oct-2021 - 22:00,07-Oct-2021 - 23:00,46.24,81.32,23.8,,100.0,0.21,198.37,743.52,0.0,5.92,2.7,4.53,7.38,57.31,0.77,7.84,0.59,5.81,8.84,,,,0.0
2639,07-Oct-2021 - 23:00,08-Oct-2021 - 00:00,44.73,84.74,23.69,,100.0,0.2,182.72,743.4,0.0,5.91,2.95,4.9,8.02,58.0,0.78,6.54,0.63,6.13,9.18,,,,0.0
2640,08-Oct-2021 - 00:00,08-Oct-2021 - 01:00,49.63,85.1,23.61,,100.0,0.21,192.96,743.27,0.0,6.03,3.33,2.92,6.82,67.56,0.79,5.18,0.65,6.07,9.07,,,,0.0
2641,08-Oct-2021 - 01:00,08-Oct-2021 - 02:00,49.77,86.56,23.49,,100.0,0.18,165.2,743.17,0.0,5.98,3.17,3.27,6.95,64.48,0.79,5.56,0.67,6.26,9.24,,,,0.0
2642,08-Oct-2021 - 02:00,08-Oct-2021 - 03:00,53.58,109.44,23.56,,100.0,0.24,188.98,743.16,0.0,5.98,3.43,4.56,8.34,53.93,0.89,3.58,0.71,6.48,9.57,,,,0.0
2643,08-Oct-2021 - 03:00,08-Oct-2021 - 04:00,75.09,142.17,23.54,,100.0,0.25,210.78,743.12,0.0,5.98,4.11,5.95,10.45,61.08,0.97,3.47,0.78,6.6,9.77,,,,0.0
2644,08-Oct-2021 - 04:00,08-Oct-2021 - 05:00,67.22,157.78,23.5,,100.0,0.24,189.1,743.27,0.0,6.04,4.24,4.46,9.31,60.23,0.94,4.01,0.8,6.43,9.54,,,,0.0
2645,08-Oct-2021 - 05:00,08-Oct-2021 - 06:00,75.01,125.9,23.38,,100.0,0.23,204.29,743.61,0.0,6.0,4.38,2.56,7.85,54.67,0.93,3.34,0.79,6.74,10.02,,,,0.0
2646,08-Oct-2021 - 06:00,08-Oct-2021 - 07:00,53.92,95.5,23.56,15.44,100.0,0.23,188.21,744.1,0.0,6.0,4.54,1.92,7.58,62.7,0.91,4.33,0.74,6.53,9.7,,,,0.0
2647,08-Oct-2021 - 07:00,08-Oct-2021 - 08:00,45.9,86.64,24.48,78.09,99.61,0.34,189.64,744.64,0.0,6.0,3.83,3.05,7.62,59.51,0.8,14.32,0.76,4.85,9.55,,,,0.0
2648,08-Oct-2021 - 08:00,08-Oct-2021 - 09:00,51.11,94.34,26.34,113.21,89.35,0.43,195.45,744.99,0.0,6.16,2.82,4.85,7.8,47.3,0.79,31.17,0.72,6.08,8.98,,,,0.0
2649,08-Oct-2021 - 09:00,08-Oct-2021 - 10:00,53.43,106.39,29.57,369.34,77.49,0.55,236.67,745.24,0.0,6.38,2.2,4.25,6.48,47.16,0.79,36.84,0.69,6.38,9.44,,,,0.0
2650,08-Oct-2021 - 10:00,08-Oct-2021 - 11:00,53.22,98.46,32.87,544.17,67.03,0.43,189.52,745.25,0.0,6.71,2.06,3.84,5.96,49.06,0.79,45.02,0.72,6.61,9.71,,,,0.0
2651,08-Oct-2021 - 11:00,08-Oct-2021 - 12:00,55.47,91.59,33.99,518.04,63.35,0.46,225.73,744.88,0.0,6.87,1.99,2.85,5.01,52.0,0.78,50.64,0.77,6.9,10.19,,,,0.0
2652,08-Oct-2021 - 12:00,08-Oct-2021 - 13:00,60.29,103.47,34.29,498.28,62.39,0.49,196.95,744.27,0.0,6.92,1.88,2.77,4.8,50.16,0.7,58.8,0.74,6.94,10.15,,,,0.0
2653,08-Oct-2021 - 13:00,08-Oct-2021 - 14:00,53.27,100.6,33.72,449.39,61.56,0.69,241.7,743.68,0.0,6.89,1.67,3.11,4.85,46.06,0.55,62.0,0.12,2.51,4.03,,,,0.0
2654,08-Oct-2021 - 14:00,08-Oct-2021 - 15:00,60.87,107.46,34.04,391.64,60.68,0.53,228.71,743.11,0.0,6.71,1.91,2.69,4.78,58.42,0.57,52.72,0.0,2.77,4.24,,,,0.0
2655,08-Oct-2021 - 15:00,08-Oct-2021 - 16:00,58.74,93.47,33.01,217.38,68.28,0.39,176.58,742.88,0.0,6.53,1.97,2.41,4.63,58.91,0.58,45.85,0.0,3.52,5.33,,,,0.0
2656,08-Oct-2021 - 16:00,08-Oct-2021 - 17:00,57.0,99.53,29.48,67.79,80.92,0.41,195.3,742.67,0.0,5.84,1.81,1.88,3.96,43.34,0.57,45.64,0.18,2.79,5.85,,,,0.0
2657,08-Oct-2021 - 17:00,08-Oct-2021 - 18:00,58.72,112.98,26.87,8.95,90.25,0.27,167.1,742.63,0.0,5.58,2.06,2.44,4.78,50.03,0.6,34.09,0.01,3.54,5.46,,,,0.0
2658,08-Oct-2021 - 18:00,08-Oct-2021 - 19:00,44.83,101.15,25.59,,95.79,0.21,178.21,742.71,0.0,5.87,1.99,2.97,5.13,51.92,0.66,21.43,0.32,3.96,5.97,,,,0.0
2659,08-Oct-2021 - 19:00,08-Oct-2021 - 20:00,58.84,103.3,24.69,,95.9,0.18,173.59,743.11,0.0,5.96,2.28,4.54,6.87,47.25,0.76,15.54,0.44,4.43,6.73,,,,0.0
2660,08-Oct-2021 - 20:00,08-Oct-2021 - 21:00,57.6,101.42,25.12,,98.55,0.22,203.34,743.36,0.0,6.0,2.49,4.78,7.3,48.95,0.82,12.39,0.58,5.11,7.65,,,,0.0
2661,08-Oct-2021 - 21:00,08-Oct-2021 - 22:00,62.99,95.7,24.98,,98.91,0.21,182.81,743.45,0.0,6.01,2.64,4.86,7.57,47.97,0.86,9.92,0.63,5.64,8.4,,,,0.0
2662,08-Oct-2021 - 22:00,08-Oct-2021 - 23:00,67.13,112.94,24.63,,99.55,0.22,182.03,743.49,0.0,5.97,2.8,5.16,8.07,43.54,0.89,9.87,0.64,5.83,8.68,,,,0.0
2663,08-Oct-2021 - 23:00,09-Oct-2021 - 00:00,74.44,137.04,23.87,,97.9,0.23,175.64,743.6,0.0,5.98,2.76,4.59,7.49,42.75,0.91,10.77,0.72,6.04,8.98,,,,0.0
2664,09-Oct-2021 - 00:00,09-Oct-2021 - 01:00,98.39,177.76,23.56,,97.81,0.24,213.54,743.54,0.0,6.06,3.06,3.35,6.84,48.55,0.9,10.09,0.67,5.99,8.89,,,,0.0
2665,09-Oct-2021 - 01:00,09-Oct-2021 - 02:00,81.76,142.33,22.45,,95.36,0.19,173.11,743.36,0.0,6.1,2.84,3.05,6.29,52.9,0.87,9.45,0.75,6.57,9.66,,,,0.0
2666,09-Oct-2021 - 02:00,09-Oct-2021 - 03:00,63.22,117.89,23.03,,99.94,0.22,200.06,743.28,0.0,5.98,2.83,2.76,6.05,49.18,0.84,8.69,0.81,7.05,10.29,,,,0.0
2667,09-Oct-2021 - 03:00,09-Oct-2021 - 04:00,54.83,90.98,23.11,,100.0,0.25,196.97,743.27,0.0,6.12,3.29,1.98,5.96,58.65,0.84,4.2,0.72,6.51,9.59,,,,0.0
2668,09-Oct-2021 - 04:00,09-Oct-2021 - 05:00,52.58,95.02,23.19,,100.0,0.29,234.4,743.31,0.0,6.12,3.33,2.13,6.18,60.16,0.82,4.5,0.74,6.74,9.92,,,,0.0
2669,09-Oct-2021 - 05:00,09-Oct-2021 - 06:00,56.66,97.82,22.86,,100.0,0.29,208.02,743.69,0.0,6.01,3.1,2.52,6.18,48.38,0.77,8.24,0.75,6.71,9.8,,,,0.0
2670,09-Oct-2021 - 06:00,09-Oct-2021 - 07:00,54.77,96.07,22.78,15.29,100.0,0.28,212.28,744.03,0.0,6.08,3.46,2.03,6.26,55.05,0.79,7.16,0.64,6.27,9.24,,,,0.0
2671,09-Oct-2021 - 07:00,09-Oct-2021 - 08:00,55.57,100.29,23.96,66.02,100.0,0.22,158.19,744.43,0.0,6.07,3.43,1.85,6.06,54.3,0.78,5.35,0.62,6.25,9.26,,,,0.0
2672,09-Oct-2021 - 08:00,09-Oct-2021 - 09:00,60.28,96.07,25.64,93.86,93.45,0.39,206.84,744.85,0.0,6.01,3.03,4.05,7.41,43.71,0.78,21.98,0.66,6.34,9.41,,,,0.0
2673,09-Oct-2021 - 09:00,09-Oct-2021 - 10:00,60.24,104.78,29.68,368.83,74.53,0.37,184.69,745.05,0.0,6.29,2.34,4.69,7.02,42.0,0.74,42.66,0.7,6.45,9.64,,,,0.0
2674,09-Oct-2021 - 10:00,09-Oct-2021 - 11:00,53.38,96.14,33.44,587.29,61.52,0.5,203.94,745.16,0.0,6.56,1.85,3.51,5.38,39.45,0.71,55.0,0.69,6.66,9.79,,,,0.0
2675,09-Oct-2021 - 11:00,09-Oct-2021 - 12:00,47.92,96.78,34.81,588.03,58.16,0.51,211.47,744.92,0.0,6.84,1.94,2.33,4.51,43.18,0.7,54.36,0.7,6.62,9.71,,,,0.0
2676,09-Oct-2021 - 12:00,09-Oct-2021 - 13:00,49.21,82.0,34.97,516.18,57.93,0.48,204.04,744.35,0.0,7.12,1.91,2.04,4.24,43.13,0.67,55.64,0.71,6.87,10.14,,,,0.0
2677,09-Oct-2021 - 13:00,09-Oct-2021 - 14:00,50.27,94.14,34.45,413.69,59.38,0.48,196.91,743.81,0.0,7.1,1.86,2.17,4.28,45.07,0.67,57.31,0.65,6.62,10.24,,,,0.0
2678,09-Oct-2021 - 14:00,09-Oct-2021 - 15:00,45.63,96.5,33.67,321.52,63.06,0.47,194.73,743.49,0.0,6.93,1.8,2.37,4.37,45.74,0.65,56.12,0.67,6.38,9.48,,,,0.0
2679,09-Oct-2021 - 15:00,09-Oct-2021 - 16:00,55.86,113.01,32.64,204.48,66.83,0.57,203.78,743.23,0.0,6.86,1.79,2.7,4.64,51.05,0.64,62.16,0.62,5.95,8.9,,,,0.0
2680,09-Oct-2021 - 16:00,09-Oct-2021 - 17:00,57.77,106.69,29.61,67.01,80.95,0.33,178.7,743.08,0.0,6.49,1.83,2.59,4.56,58.43,0.65,47.52,0.54,3.94,7.97,,,,0.0
2681,09-Oct-2021 - 17:00,09-Oct-2021 - 18:00,56.66,111.4,27.14,9.94,89.52,0.26,155.64,742.97,0.0,6.27,1.93,2.96,5.03,63.35,0.67,37.75,0.44,4.51,6.8,,,,0.0
2682,09-Oct-2021 - 18:00,09-Oct-2021 - 19:00,60.89,111.13,22.36,,82.69,0.15,135.28,743.0,0.0,6.11,2.06,3.71,5.85,64.58,0.76,23.24,0.47,4.14,6.26,,,,0.0
2683,09-Oct-2021 - 19:00,09-Oct-2021 - 20:00,62.44,129.71,25.03,,97.55,0.14,149.87,743.44,0.0,6.12,2.45,4.44,6.98,65.41,0.85,16.11,0.57,4.35,6.58,,,,0.0
2684,09-Oct-2021 - 20:00,09-Oct-2021 - 21:00,72.21,138.66,24.65,,98.56,0.21,201.84,743.78,0.0,6.08,2.54,5.88,8.33,65.24,0.94,13.95,0.63,4.66,7.04,,,,0.0
2685,09-Oct-2021 - 21:00,09-Oct-2021 - 22:00,68.18,129.41,24.41,,99.31,0.18,174.83,743.81,0.0,6.04,2.7,6.63,9.17,62.43,1.0,10.2,0.72,3.87,7.6,,,,0.0
2686,09-Oct-2021 - 22:00,09-Oct-2021 - 23:00,71.0,124.17,24.17,,99.7,0.23,202.59,743.97,0.0,6.02,2.89,7.1,9.81,57.59,1.03,10.24,0.73,2.83,7.9,,,,0.0
2687,09-Oct-2021 - 23:00,10-Oct-2021 - 00:00,70.67,121.09,23.85,,99.76,0.21,194.54,744.01,0.0,6.02,3.01,6.11,9.12,56.17,1.03,8.54,0.72,5.45,8.25,,,,0.0
2688,10-Oct-2021 - 00:00,10-Oct-2021 - 01:00,70.87,123.87,23.42,,99.92,0.22,198.86,744.03,0.0,6.1,3.4,5.05,8.74,64.19,1.04,6.24,0.84,5.86,8.82,,,,0.0
2689,10-Oct-2021 - 01:00,10-Oct-2021 - 02:00,77.84,137.86,23.05,,100.0,0.19,198.8,743.93,0.0,6.08,3.32,3.92,7.67,60.46,1.06,4.69,0.8,5.79,8.71,,,,0.0
2690,10-Oct-2021 - 02:00,10-Oct-2021 - 03:00,88.92,156.36,22.7,,100.0,0.16,163.65,743.8,0.0,6.08,3.52,3.18,7.29,60.67,1.05,4.71,0.88,5.11,9.68,,,,0.0
2691,10-Oct-2021 - 03:00,10-Oct-2021 - 04:00,89.8,151.24,22.55,,100.0,0.14,158.56,743.79,0.0,6.19,4.09,2.5,7.46,71.32,1.05,3.18,0.81,6.25,9.27,,,,0.0
2692,10-Oct-2021 - 04:00,10-Oct-2021 - 05:00,60.36,128.48,22.39,,100.0,0.17,179.38,743.91,0.0,6.14,3.89,2.59,7.29,63.82,1.0,3.0,0.77,6.06,9.01,,,,0.0
2693,10-Oct-2021 - 05:00,10-Oct-2021 - 06:00,58.55,119.47,22.26,,100.0,0.16,169.38,744.25,0.0,6.12,4.48,2.06,7.59,64.62,1.0,2.68,0.79,4.78,9.16,,,,0.0
2694,10-Oct-2021 - 06:00,10-Oct-2021 - 07:00,62.69,107.27,22.55,14.43,100.0,0.23,199.51,744.64,0.0,6.04,4.5,2.84,8.27,60.46,0.96,3.37,0.71,4.63,8.7,,,,0.0
2695,10-Oct-2021 - 07:00,10-Oct-2021 - 08:00,62.47,120.52,23.8,63.95,100.0,0.21,169.55,745.19,0.0,6.06,4.82,1.83,7.84,53.55,0.96,3.19,0.79,6.08,9.07,,,,0.0
2696,10-Oct-2021 - 08:00,10-Oct-2021 - 09:00,68.39,99.76,25.25,88.09,98.98,0.24,185.94,745.72,0.0,6.2,4.67,4.53,9.94,56.4,1.0,16.15,0.77,6.17,9.23,,,,0.0
2697,10-Oct-2021 - 09:00,10-Oct-2021 - 10:00,73.98,146.99,29.49,395.01,78.98,0.22,180.82,745.97,0.0,6.69,3.09,5.97,9.13,51.8,0.95,38.05,0.74,5.94,8.79,,,,0.0
2698,10-Oct-2021 - 10:00,10-Oct-2021 - 11:00,66.92,129.59,34.75,601.47,57.34,0.36,226.41,745.99,0.0,7.2,2.21,5.32,7.42,51.38,0.91,50.0,0.76,6.26,9.31,,,,0.0
2699,10-Oct-2021 - 11:00,10-Oct-2021 - 12:00,59.53,104.37,35.82,641.83,50.44,0.48,208.5,745.4,0.0,7.91,1.95,4.54,6.41,48.59,0.83,70.08,0.8,6.47,9.62,,,,0.0
2700,10-Oct-2021 - 12:00,10-Oct-2021 - 13:00,57.83,85.0,36.07,630.63,47.06,0.61,231.49,744.67,0.0,8.26,1.93,2.76,4.85,40.88,0.74,64.09,0.83,6.59,10.18,,,,0.0
2701,10-Oct-2021 - 13:00,10-Oct-2021 - 14:00,43.41,78.83,36.48,565.48,48.67,0.43,196.53,744.06,0.0,7.97,1.73,2.28,4.16,33.54,0.7,55.96,0.87,6.81,10.48,,,,0.0
2702,10-Oct-2021 - 14:00,10-Oct-2021 - 15:00,36.89,69.98,36.18,424.6,50.5,0.42,189.96,743.67,0.0,7.67,1.89,1.9,4.08,31.83,0.68,48.33,0.89,6.74,10.09,,,,0.0
2703,10-Oct-2021 - 15:00,10-Oct-2021 - 16:00,31.17,70.56,34.2,231.72,58.59,0.38,170.27,743.56,0.01,7.12,1.74,1.7,3.71,31.44,0.63,44.75,0.92,7.08,11.38,,,,0.02
2704,10-Oct-2021 - 16:00,10-Oct-2021 - 17:00,37.05,66.58,29.62,61.84,79.75,0.27,158.66,743.37,0.01,6.54,1.78,1.56,3.62,29.16,0.59,36.09,0.86,6.45,9.87,,,,0.06
2705,10-Oct-2021 - 17:00,10-Oct-2021 - 18:00,39.57,68.16,26.69,7.99,89.31,0.21,177.19,743.31,0.0,6.29,1.77,2.08,4.07,29.22,0.57,39.78,0.72,5.96,8.85,,,,0.0
2706,10-Oct-2021 - 18:00,10-Oct-2021 - 19:00,38.92,62.02,24.69,,92.68,0.1,111.09,743.38,0.0,6.24,1.98,1.98,4.26,32.75,0.65,31.69,0.74,5.85,8.68,,,,0.0
2707,10-Oct-2021 - 19:00,10-Oct-2021 - 20:00,37.84,85.47,23.32,,92.71,0.15,160.62,743.67,0.0,6.19,2.11,1.6,4.12,36.68,0.69,23.34,0.77,4.87,9.29,,,,0.0
2708,10-Oct-2021 - 20:00,10-Oct-2021 - 21:00,44.12,77.28,23.48,,97.31,0.15,180.62,743.96,0.0,6.19,2.25,2.51,5.08,43.9,0.82,8.36,0.85,5.32,10.32,,,,0.0
2709,10-Oct-2021 - 21:00,10-Oct-2021 - 22:00,51.2,88.88,23.59,,98.97,0.2,184.36,744.08,0.0,6.09,3.87,15.4,18.14,45.42,1.21,2.52,0.93,7.03,10.55,,,,0.0
2710,10-Oct-2021 - 22:00,10-Oct-2021 - 23:00,69.84,119.14,23.74,,99.23,0.21,138.57,743.98,0.0,6.1,6.41,25.87,30.38,40.28,1.46,2.68,0.93,6.22,9.68,,,,0.0
2711,10-Oct-2021 - 23:00,11-Oct-2021 - 00:00,74.92,131.74,23.54,,98.92,0.25,169.91,743.97,0.0,6.06,4.95,22.55,25.65,37.46,1.31,6.56,0.95,4.86,9.81,,,,0.0
2712,11-Oct-2021 - 00:00,11-Oct-2021 - 01:00,70.12,116.74,22.71,,96.98,0.17,142.54,743.98,0.0,6.23,5.06,9.92,15.03,47.34,1.19,5.08,0.82,6.03,9.21,,,,0.0
2713,11-Oct-2021 - 01:00,11-Oct-2021 - 02:00,54.4,108.34,23.0,,99.84,0.23,199.84,743.83,0.0,6.16,4.8,7.31,12.5,46.55,1.2,3.11,0.91,6.6,10.05,,,,0.0
2714,11-Oct-2021 - 02:00,11-Oct-2021 - 03:00,52.8,95.08,22.89,,100.0,0.2,169.67,743.65,0.0,6.11,5.28,5.49,11.61,40.99,1.2,2.66,0.86,5.11,9.53,,,,0.0
2715,11-Oct-2021 - 03:00,11-Oct-2021 - 04:00,51.69,88.09,22.64,,100.0,0.1,121.95,743.55,0.0,6.27,6.29,3.04,10.78,55.3,1.22,1.86,0.88,5.09,9.64,,,,0.0
2716,11-Oct-2021 - 04:00,11-Oct-2021 - 05:00,54.98,99.05,22.54,,100.0,0.12,155.4,743.62,0.0,6.21,6.13,2.22,9.88,53.84,1.19,2.1,0.89,6.76,10.26,,,,0.0
2717,11-Oct-2021 - 05:00,11-Oct-2021 - 06:00,61.09,112.91,22.53,,100.0,0.15,188.59,743.9,0.0,6.26,6.53,1.49,9.8,54.73,1.19,1.68,0.93,6.83,10.46,,,,0.0
2718,11-Oct-2021 - 06:00,11-Oct-2021 - 07:00,54.03,107.3,22.79,13.86,100.0,0.15,157.57,744.38,0.0,6.29,6.74,1.08,9.65,53.8,1.17,1.77,0.89,5.51,10.51,,,,0.0
2719,11-Oct-2021 - 07:00,11-Oct-2021 - 08:00,64.11,118.06,24.26,64.78,100.0,0.1,109.45,744.89,0.01,6.25,6.59,1.82,10.1,51.54,1.12,3.19,0.82,6.58,9.94,,,,0.06
2720,11-Oct-2021 - 08:00,11-Oct-2021 - 09:00,58.28,133.18,25.94,94.48,98.37,0.23,167.29,745.46,0.01,6.25,5.37,5.31,11.53,46.99,1.1,14.09,0.8,6.62,10.04,,,,0.02
2721,11-Oct-2021 - 09:00,11-Oct-2021 - 10:00,64.08,129.46,30.22,367.64,79.01,0.25,165.47,745.64,0.0,6.42,3.51,7.46,10.91,42.9,1.07,38.97,0.8,5.0,9.7,,,,0.0
2722,11-Oct-2021 - 10:00,11-Oct-2021 - 11:00,58.46,128.0,34.79,561.46,58.56,0.3,170.65,745.39,0.0,6.75,2.34,4.7,7.07,41.57,0.98,50.07,0.85,4.88,10.05,,,,0.0
2723,11-Oct-2021 - 11:00,11-Oct-2021 - 12:00,56.3,103.74,36.26,602.82,52.56,0.34,177.72,744.87,0.0,7.01,2.13,3.24,5.54,42.23,0.91,53.6,0.89,4.88,9.79,,,,0.0
2724,11-Oct-2021 - 12:00,11-Oct-2021 - 13:00,49.83,82.96,36.32,582.47,51.33,0.35,151.88,744.2,0.0,7.05,1.87,3.21,5.15,39.38,0.78,64.14,0.77,4.59,8.96,,,,0.0
2725,11-Oct-2021 - 13:00,11-Oct-2021 - 14:00,43.46,103.25,35.45,438.38,54.97,0.34,153.15,743.59,0.0,7.45,2.12,2.9,5.24,62.41,0.76,56.39,0.63,5.12,7.96,,,,0.0
2726,11-Oct-2021 - 14:00,11-Oct-2021 - 15:00,27.88,61.8,34.4,311.7,62.06,0.29,204.54,743.08,0.0,8.76,3.28,2.96,6.8,122.6,0.84,12.99,0.26,5.62,3.89,,,,0.0
2727,11-Oct-2021 - 15:00,11-Oct-2021 - 16:00,24.01,51.0,33.07,155.09,64.93,0.27,197.6,742.93,0.0,8.07,2.48,2.44,5.3,59.35,0.74,18.83,0.14,7.48,5.55,,,,0.0
2728,11-Oct-2021 - 16:00,11-Oct-2021 - 17:00,29.91,48.81,29.04,53.3,85.03,0.25,180.09,742.9,0.0,5.79,2.1,1.75,4.22,61.93,0.59,31.23,0.59,5.11,7.9,,,,0.0
2729,11-Oct-2021 - 17:00,11-Oct-2021 - 18:00,25.24,47.45,26.78,5.81,92.39,0.23,194.07,742.84,0.0,5.88,2.24,1.96,4.62,49.72,0.66,22.47,0.5,2.19,6.36,,,,0.0
2730,11-Oct-2021 - 18:00,11-Oct-2021 - 19:00,23.7,48.56,25.2,,95.55,0.11,115.66,742.92,0.0,6.08,2.24,2.54,5.09,43.31,0.68,25.96,0.52,4.21,6.36,,,,0.0
2731,11-Oct-2021 - 19:00,11-Oct-2021 - 20:00,21.13,37.86,24.61,,97.51,0.05,60.03,743.3,0.0,6.24,2.34,2.55,5.23,44.06,0.73,17.84,0.55,4.25,6.4,,,,0.0
2732,11-Oct-2021 - 20:00,11-Oct-2021 - 21:00,32.82,58.95,24.26,,98.67,0.08,99.84,743.56,0.0,6.3,2.51,1.67,4.66,50.38,0.74,11.99,0.64,4.94,7.32,,,,0.0
2733,11-Oct-2021 - 21:00,11-Oct-2021 - 22:00,28.15,60.81,24.03,,99.38,0.16,155.09,743.67,0.0,6.27,2.69,1.42,4.71,51.35,0.76,10.06,0.61,3.95,7.66,,,,0.0
2734,11-Oct-2021 - 22:00,11-Oct-2021 - 23:00,34.21,58.57,23.67,,99.7,0.16,191.93,743.74,0.0,6.28,2.88,1.74,5.24,52.88,0.81,6.87,0.7,5.61,8.36,,,,0.0
2735,11-Oct-2021 - 23:00,12-Oct-2021 - 00:00,35.03,77.58,23.83,,99.99,0.17,182.39,743.72,0.0,6.31,7.17,6.83,15.14,50.27,1.06,3.22,0.73,4.23,8.43,,,,0.0
2736,12-Oct-2021 - 00:00,12-Oct-2021 - 01:00,42.36,76.47,23.84,,100.0,0.21,173.7,743.62,0.0,6.34,10.68,13.98,25.81,46.64,1.23,2.39,0.84,3.16,8.93,,,,0.0
