,From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),AT (degree C),Temp (degree C),SR (W/mt2),RH (%),WS (m/s),WD (degree),BP (mmHg),RF (mm),SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Eth-Benzene,MP-Xylene,O Xylene,Toluene (ug/m3),VWS (m/s),TOT-RF (mm)
219,30-Jul-2019 - 03:00,30-Jul-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
220,30-Jul-2019 - 04:00,30-Jul-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
221,30-Jul-2019 - 05:00,30-Jul-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
222,30-Jul-2019 - 06:00,30-Jul-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
223,30-Jul-2019 - 07:00,30-Jul-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
224,30-Jul-2019 - 08:00,30-Jul-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
225,30-Jul-2019 - 09:00,30-Jul-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
226,30-Jul-2019 - 10:00,30-Jul-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
227,30-Jul-2019 - 11:00,30-Jul-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
228,30-Jul-2019 - 12:00,30-Jul-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
229,30-Jul-2019 - 13:00,30-Jul-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
230,30-Jul-2019 - 14:00,30-Jul-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
231,30-Jul-2019 - 15:00,30-Jul-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
232,30-Jul-2019 - 16:00,30-Jul-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
233,30-Jul-2019 - 17:00,30-Jul-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
234,30-Jul-2019 - 18:00,30-Jul-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
235,30-Jul-2019 - 19:00,30-Jul-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
236,30-Jul-2019 - 20:00,30-Jul-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
237,30-Jul-2019 - 21:00,30-Jul-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
238,30-Jul-2019 - 22:00,30-Jul-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
239,30-Jul-2019 - 23:00,31-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
240,31-Jul-2019 - 00:00,31-Jul-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
241,31-Jul-2019 - 01:00,31-Jul-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
242,31-Jul-2019 - 02:00,31-Jul-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
243,31-Jul-2019 - 03:00,31-Jul-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
244,31-Jul-2019 - 04:00,31-Jul-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
245,31-Jul-2019 - 05:00,31-Jul-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
246,31-Jul-2019 - 06:00,31-Jul-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
247,31-Jul-2019 - 07:00,31-Jul-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
248,31-Jul-2019 - 08:00,31-Jul-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
249,31-Jul-2019 - 09:00,31-Jul-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
250,31-Jul-2019 - 10:00,31-Jul-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
251,31-Jul-2019 - 11:00,31-Jul-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
252,31-Jul-2019 - 12:00,31-Jul-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
253,31-Jul-2019 - 13:00,31-Jul-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
254,31-Jul-2019 - 14:00,31-Jul-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
255,31-Jul-2019 - 15:00,31-Jul-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
256,31-Jul-2019 - 16:00,31-Jul-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
257,31-Jul-2019 - 17:00,31-Jul-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
258,31-Jul-2019 - 18:00,31-Jul-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
259,31-Jul-2019 - 19:00,31-Jul-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
260,31-Jul-2019 - 20:00,31-Jul-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
261,31-Jul-2019 - 21:00,31-Jul-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
262,31-Jul-2019 - 22:00,31-Jul-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
263,31-Jul-2019 - 23:00,01-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
264,01-Aug-2019 - 00:00,01-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
265,01-Aug-2019 - 01:00,01-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
266,01-Aug-2019 - 02:00,01-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
267,01-Aug-2019 - 03:00,01-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
268,01-Aug-2019 - 04:00,01-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
269,01-Aug-2019 - 05:00,01-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
270,01-Aug-2019 - 06:00,01-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
271,01-Aug-2019 - 07:00,01-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
272,01-Aug-2019 - 08:00,01-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
273,01-Aug-2019 - 09:00,01-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
274,01-Aug-2019 - 10:00,01-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
275,01-Aug-2019 - 11:00,01-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
276,01-Aug-2019 - 12:00,01-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
277,01-Aug-2019 - 13:00,01-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
278,01-Aug-2019 - 14:00,01-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
279,01-Aug-2019 - 15:00,01-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
280,01-Aug-2019 - 16:00,01-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
281,01-Aug-2019 - 17:00,01-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
282,01-Aug-2019 - 18:00,01-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
283,01-Aug-2019 - 19:00,01-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
284,01-Aug-2019 - 20:00,01-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
285,01-Aug-2019 - 21:00,01-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
286,01-Aug-2019 - 22:00,01-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
287,01-Aug-2019 - 23:00,02-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
288,02-Aug-2019 - 00:00,02-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
289,02-Aug-2019 - 01:00,02-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
290,02-Aug-2019 - 02:00,02-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
291,02-Aug-2019 - 03:00,02-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
292,02-Aug-2019 - 04:00,02-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
293,02-Aug-2019 - 05:00,02-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
294,02-Aug-2019 - 06:00,02-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
295,02-Aug-2019 - 07:00,02-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
296,02-Aug-2019 - 08:00,02-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
297,02-Aug-2019 - 09:00,02-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
298,02-Aug-2019 - 10:00,02-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
299,02-Aug-2019 - 11:00,02-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
300,02-Aug-2019 - 12:00,02-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
301,02-Aug-2019 - 13:00,02-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
302,02-Aug-2019 - 14:00,02-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
303,02-Aug-2019 - 15:00,02-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
304,02-Aug-2019 - 16:00,02-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
305,02-Aug-2019 - 17:00,02-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
306,02-Aug-2019 - 18:00,02-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
307,02-Aug-2019 - 19:00,02-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
308,02-Aug-2019 - 20:00,02-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
309,02-Aug-2019 - 21:00,02-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
310,02-Aug-2019 - 22:00,02-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
311,02-Aug-2019 - 23:00,03-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
312,03-Aug-2019 - 00:00,03-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
313,03-Aug-2019 - 01:00,03-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
314,03-Aug-2019 - 02:00,03-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
315,03-Aug-2019 - 03:00,03-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
316,03-Aug-2019 - 04:00,03-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
317,03-Aug-2019 - 05:00,03-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
318,03-Aug-2019 - 06:00,03-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
319,03-Aug-2019 - 07:00,03-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
320,03-Aug-2019 - 08:00,03-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
321,03-Aug-2019 - 09:00,03-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
322,03-Aug-2019 - 10:00,03-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
323,03-Aug-2019 - 11:00,03-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
324,03-Aug-2019 - 12:00,03-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
325,03-Aug-2019 - 13:00,03-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
326,03-Aug-2019 - 14:00,03-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
327,03-Aug-2019 - 15:00,03-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
328,03-Aug-2019 - 16:00,03-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
329,03-Aug-2019 - 17:00,03-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
330,03-Aug-2019 - 18:00,03-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
331,03-Aug-2019 - 19:00,03-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
332,03-Aug-2019 - 20:00,03-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
333,03-Aug-2019 - 21:00,03-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
334,03-Aug-2019 - 22:00,03-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
335,03-Aug-2019 - 23:00,04-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
336,04-Aug-2019 - 00:00,04-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
337,04-Aug-2019 - 01:00,04-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
338,04-Aug-2019 - 02:00,04-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
339,04-Aug-2019 - 03:00,04-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
340,04-Aug-2019 - 04:00,04-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
341,04-Aug-2019 - 05:00,04-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
342,04-Aug-2019 - 06:00,04-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
343,04-Aug-2019 - 07:00,04-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
344,04-Aug-2019 - 08:00,04-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
345,04-Aug-2019 - 09:00,04-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
346,04-Aug-2019 - 10:00,04-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
347,04-Aug-2019 - 11:00,04-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
348,04-Aug-2019 - 12:00,04-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
349,04-Aug-2019 - 13:00,04-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
350,04-Aug-2019 - 14:00,04-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
351,04-Aug-2019 - 15:00,04-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
352,04-Aug-2019 - 16:00,04-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
353,04-Aug-2019 - 17:00,04-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
354,04-Aug-2019 - 18:00,04-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
355,04-Aug-2019 - 19:00,04-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
356,04-Aug-2019 - 20:00,04-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
357,04-Aug-2019 - 21:00,04-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
358,04-Aug-2019 - 22:00,04-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
359,04-Aug-2019 - 23:00,05-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
360,05-Aug-2019 - 00:00,05-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
361,05-Aug-2019 - 01:00,05-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
362,05-Aug-2019 - 02:00,05-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
363,05-Aug-2019 - 03:00,05-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
364,05-Aug-2019 - 04:00,05-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
365,05-Aug-2019 - 05:00,05-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
366,05-Aug-2019 - 06:00,05-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
367,05-Aug-2019 - 07:00,05-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
368,05-Aug-2019 - 08:00,05-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
369,05-Aug-2019 - 09:00,05-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
370,05-Aug-2019 - 10:00,05-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
371,05-Aug-2019 - 11:00,05-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
372,05-Aug-2019 - 12:00,05-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
373,05-Aug-2019 - 13:00,05-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
374,05-Aug-2019 - 14:00,05-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
375,05-Aug-2019 - 15:00,05-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
376,05-Aug-2019 - 16:00,05-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
377,05-Aug-2019 - 17:00,05-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
378,05-Aug-2019 - 18:00,05-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
379,05-Aug-2019 - 19:00,05-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
380,05-Aug-2019 - 20:00,05-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
381,05-Aug-2019 - 21:00,05-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
382,05-Aug-2019 - 22:00,05-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
383,05-Aug-2019 - 23:00,06-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
384,06-Aug-2019 - 00:00,06-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
385,06-Aug-2019 - 01:00,06-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
386,06-Aug-2019 - 02:00,06-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
387,06-Aug-2019 - 03:00,06-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
388,06-Aug-2019 - 04:00,06-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
389,06-Aug-2019 - 05:00,06-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
390,06-Aug-2019 - 06:00,06-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
391,06-Aug-2019 - 07:00,06-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
392,06-Aug-2019 - 08:00,06-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
393,06-Aug-2019 - 09:00,06-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
394,06-Aug-2019 - 10:00,06-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
395,06-Aug-2019 - 11:00,06-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
396,06-Aug-2019 - 12:00,06-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
397,06-Aug-2019 - 13:00,06-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
398,06-Aug-2019 - 14:00,06-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
399,06-Aug-2019 - 15:00,06-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
400,06-Aug-2019 - 16:00,06-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
401,06-Aug-2019 - 17:00,06-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
402,06-Aug-2019 - 18:00,06-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
403,06-Aug-2019 - 19:00,06-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
404,06-Aug-2019 - 20:00,06-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
405,06-Aug-2019 - 21:00,06-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
406,06-Aug-2019 - 22:00,06-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
407,06-Aug-2019 - 23:00,07-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
408,07-Aug-2019 - 00:00,07-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
409,07-Aug-2019 - 01:00,07-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
410,07-Aug-2019 - 02:00,07-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
411,07-Aug-2019 - 03:00,07-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
412,07-Aug-2019 - 04:00,07-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
413,07-Aug-2019 - 05:00,07-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
414,07-Aug-2019 - 06:00,07-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
415,07-Aug-2019 - 07:00,07-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
416,07-Aug-2019 - 08:00,07-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
417,07-Aug-2019 - 09:00,07-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
418,07-Aug-2019 - 10:00,07-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
419,07-Aug-2019 - 11:00,07-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
420,07-Aug-2019 - 12:00,07-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
421,07-Aug-2019 - 13:00,07-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
422,07-Aug-2019 - 14:00,07-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
423,07-Aug-2019 - 15:00,07-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
424,07-Aug-2019 - 16:00,07-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
425,07-Aug-2019 - 17:00,07-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
426,07-Aug-2019 - 18:00,07-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
427,07-Aug-2019 - 19:00,07-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
428,07-Aug-2019 - 20:00,07-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
429,07-Aug-2019 - 21:00,07-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
430,07-Aug-2019 - 22:00,07-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
431,07-Aug-2019 - 23:00,08-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
432,08-Aug-2019 - 00:00,08-Aug-2019 - 01:00,,,,,,,,,,,,,,,,,,,,,,,0.0
433,08-Aug-2019 - 01:00,08-Aug-2019 - 02:00,,,,,,,,,,,,,,,,,,,,,,,0.0
434,08-Aug-2019 - 02:00,08-Aug-2019 - 03:00,,,,,,,,,,,,,,,,,,,,,,,0.0
435,08-Aug-2019 - 03:00,08-Aug-2019 - 04:00,,,,,,,,,,,,,,,,,,,,,,,0.0
436,08-Aug-2019 - 04:00,08-Aug-2019 - 05:00,,,,,,,,,,,,,,,,,,,,,,,0.0
437,08-Aug-2019 - 05:00,08-Aug-2019 - 06:00,,,,,,,,,,,,,,,,,,,,,,,0.0
438,08-Aug-2019 - 06:00,08-Aug-2019 - 07:00,,,,,,,,,,,,,,,,,,,,,,,0.0
439,08-Aug-2019 - 07:00,08-Aug-2019 - 08:00,,,,,,,,,,,,,,,,,,,,,,,0.0
440,08-Aug-2019 - 08:00,08-Aug-2019 - 09:00,,,,,,,,,,,,,,,,,,,,,,,0.0
441,08-Aug-2019 - 09:00,08-Aug-2019 - 10:00,,,,,,,,,,,,,,,,,,,,,,,0.0
442,08-Aug-2019 - 10:00,08-Aug-2019 - 11:00,,,,,,,,,,,,,,,,,,,,,,,0.0
443,08-Aug-2019 - 11:00,08-Aug-2019 - 12:00,,,,,,,,,,,,,,,,,,,,,,,0.0
444,08-Aug-2019 - 12:00,08-Aug-2019 - 13:00,,,,,,,,,,,,,,,,,,,,,,,0.0
445,08-Aug-2019 - 13:00,08-Aug-2019 - 14:00,,,,,,,,,,,,,,,,,,,,,,,0.0
446,08-Aug-2019 - 14:00,08-Aug-2019 - 15:00,,,,,,,,,,,,,,,,,,,,,,,0.0
447,08-Aug-2019 - 15:00,08-Aug-2019 - 16:00,,,,,,,,,,,,,,,,,,,,,,,0.0
448,08-Aug-2019 - 16:00,08-Aug-2019 - 17:00,,,,,,,,,,,,,,,,,,,,,,,0.0
449,08-Aug-2019 - 17:00,08-Aug-2019 - 18:00,,,,,,,,,,,,,,,,,,,,,,,0.0
450,08-Aug-2019 - 18:00,08-Aug-2019 - 19:00,,,,,,,,,,,,,,,,,,,,,,,0.0
451,08-Aug-2019 - 19:00,08-Aug-2019 - 20:00,,,,,,,,,,,,,,,,,,,,,,,0.0
452,08-Aug-2019 - 20:00,08-Aug-2019 - 21:00,,,,,,,,,,,,,,,,,,,,,,,0.0
453,08-Aug-2019 - 21:00,08-Aug-2019 - 22:00,,,,,,,,,,,,,,,,,,,,,,,0.0
454,08-Aug-2019 - 22:00,08-Aug-2019 - 23:00,,,,,,,,,,,,,,,,,,,,,,,0.0
455,08-Aug-2019 - 23:00,09-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,,,,,,,0.0
